Save Set Summary

Server Name: all
Group Name: all
Client Name: all
Save Set Name: all
Backup Type: all
Level: all
Save Time: from earliest available to 12/4/08 4:53:02 PM

Save Set Name,Amount of Data,Number of Files,Number of Save Sets
/arcbk/arch_1_67034.arc,536213520,39,1
/arcbk/arch_1_67082.arc,536211792,39,1
/arcbk/arch_1_67083.arc,536214892,39,1
/arcbk/arch_1_67084.arc,536214920,39,1
/arcbk/arch_1_67085.arc,536214948,39,1
/arcbk/arch_1_67086.arc,536214976,39,1
/arcbk/arch_1_67087.arc,536215004,39,1
/arcbk/arch_1_67201.arc,536215804,40,1
/arcbk/arch_1_67202.arc,536218392,40,1
/arcbk/arch_1_67206.arc,693404,40,1
/arcbk/arch_1_67207.arc,536218532,40,1
/arcbk/arch_1_67208.arc,536218560,40,1
/arcbk/arch_1_67209.arc,536216540,40,1
/arcbk/arch_1_67210.arc,536218616,40,1
/arcbk/arch_1_67258.arc,536219960,40,1
/arcbk/arch_1_67259.arc,536219988,40,1
/arcbk/arch_1_67260.arc,536220016,40,1
/arcbk/arch_1_67261.arc,536220044,40,1
/arcbk/arch_1_67262.arc,536220072,40,1
/arcbk/arch_1_67285.arc,536220716,40,1
/arcbk/arch_1_67286.arc,536220744,40,1
/arcbk/arch_1_67323.arc,536221780,40,1
/arcbk/arch_1_67377.arc,2281584,40,1
/arcbk/arch_1_67378.arc,536223320,40,1
/arcbk/arch_1_67379.arc,536223348,40,1
/arcbk/arch_1_67392.arc,536223712,40,1
/arcbk/arch_1_67397.arc,536223852,40,1
/arcbk/arch_1_67398.arc,536223880,40,1
/arcbk/arch_1_67399.arc,536223908,40,1
/arcbk/arch_1_67442.arc,536225112,40,1
/arcbk/arch_1_67443.arc,536225140,40,1
/arcbk/arch_1_67459.arc,536225756,41,1
/arcbk/arch_1_67471.arc,536226092,41,1
/arcbk/arch_1_67494.arc,536226736,41,1
/arcbk/arch_1_67534.arc,536227856,41,1
/arcbk/arch_1_67575.arc,536229004,41,1
/arcbk/arch_1_67578.arc,536229088,41,1
/arcbk/arch_1_67579.arc,536229116,41,1
/arcbk/arch_1_67610.arc,536229984,41,1
/arcbk/arch_1_67627.arc,536230460,41,1
/arcbk/arch_1_67643.arc,536230908,41,1
/arcbk/arch_1_67648.arc,536231048,41,1
/arcbk/arch_1_67649.arc,536231076,41,1
/arcbk/arch_1_67650.arc,536231104,41,1
/arcbk/arch_1_67651.arc,536227036,41,1
/arcbk/arch_1_67652.arc,536231160,41,1
/arcbk/arch_1_67656.arc,982188,41,1
/arcbk/arch_1_67657.arc,536231300,41,1
/arcbk/arch_1_67660.arc,536231384,41,1
/arcbk/arch_1_67661.arc,536231412,41,1
/arcbk/arch_1_67662.arc,536231440,41,1
/arcbk/arch_1_67677.arc,536231348,41,1
/arcbk/arch_1_67687.arc,536232140,41,1
/arcbk/arch_1_67688.arc,536232168,41,1
/arcbk/arch_1_67689.arc,536229124,41,1
/arcbk/arch_1_67690.arc,536231712,41,1
/arcbk/arch_1_67691.arc,536232252,41,1
/arcbk/arch_1_67692.arc,536232280,41,1
/arcbk/arch_1_67693.arc,536229748,41,1
/arcbk/arch_1_67694.arc,536232336,41,1
/arcbk/arch_1_67695.arc,536232364,41,1
/arcbk/arch_1_67698.arc,536232448,41,1
/arcbk/arch_1_67706.arc,536232672,41,1
/arcbk/arch_1_67709.arc,536232756,41,1
/arcbk/arch_1_67710.arc,536232784,41,1
/arcbk/arch_1_67713.arc,536232868,41,1
/arcbk/arch_1_67714.arc,536232896,41,1
/arcbk/arch_1_67717.arc,536232980,41,1
/arcbk/arch_1_67722.arc,536230048,41,1
/arcbk/arch_1_67723.arc,536233148,41,1
/arcbk/arch_1_67728.arc,536233288,41,1
/arcbk/arch_1_67729.arc,536231780,41,1
/arcbk/arch_1_67730.arc,536233344,41,1
/arcbk/arch_1_67731.arc,536233372,41,1
/arcbk/arch_1_67734.arc,3521276,41,1
/arcbk/arch_1_67735.arc,536233484,41,1
/arcbk/arch_1_67736.arc,536233512,41,1
/arcbk/arch_1_67737.arc,536233540,41,1
/arcbk/arch_1_67740.arc,536233792,42,1
/arcbk/arch_1_67741.arc,536233820,42,1
/arcbk/arch_1_67742.arc,536233848,42,1
/arcbk/arch_1_67751.arc,536234100,42,1
/arcbk/arch_1_67752.arc,536234128,42,1
/arcbk/arch_1_67753.arc,536234156,42,1
/arcbk/arch_1_67754.arc,536234184,42,1
/arcbk/arch_1_67755.arc,536234212,42,1
/arcbk/arch_1_67756.arc,536234240,42,1
/arcbk/arch_1_67757.arc,536234268,42,1
/arcbk/arch_1_67758.arc,536231224,42,1
/arcbk/arch_1_67759.arc,536234324,42,1
/arcbk/arch_1_67760.arc,536234352,42,1
/arcbk/arch_1_67793.arc,536235276,42,1
/arcbk/arch_1_67815.arc,536235892,42,1
/arcbk/arch_1_67818.arc,536235976,42,1
/arcbk/arch_1_67819.arc,536234980,42,1
/arcbk/arch_1_67820.arc,536236032,42,1
/arcbk/arch_1_67821.arc,536234524,42,1
/arcbk/arch_1_67822.arc,536236088,42,1
/arcbk/arch_1_67823.arc,536235604,42,1
/arcbk/arch_1_67828.arc,536236256,42,1
/arcbk/arch_1_67829.arc,536236284,42,1
/arcbk/arch_1_67832.arc,536236368,42,1
/arcbk/arch_1_67833.arc,536236396,42,1
/arcbk/arch_1_67834.arc,536236424,42,1
/arcbk/arch_1_67835.arc,536236452,42,1
/arcbk/arch_1_67838.arc,9720696,42,1
/arcbk/arch_1_67839.arc,536236564,42,1
/arcbk/arch_1_67840.arc,536236592,42,1
/arcbk/arch_1_67841.arc,536236620,42,1
/arcbk/arch_1_67842.arc,536236648,42,1
/arcbk/arch_1_67843.arc,536236676,42,1
/arcbk/arch_1_67844.arc,536236704,42,1
/arcbk/arch_1_67851.arc,536236900,42,1
/arcbk/arch_1_67852.arc,536236928,42,1
/arcbk/arch_1_67853.arc,536236956,42,1
/arcbk/arch_1_67854.arc,536236984,42,1
/arcbk/arch_1_67855.arc,536233428,42,1
/arcbk/arch_1_67856.arc,536236016,42,1
/arcbk/arch_1_67857.arc,536237068,42,1
/arcbk/arch_1_67858.arc,536234024,42,1
/arcbk/arch_1_67859.arc,536237124,42,1
/arcbk/arch_1_67860.arc,536233568,42,1
/arcbk/arch_1_67861.arc,536237180,42,1
/arcbk/arch_1_67862.arc,536237208,42,1
/arcbk/arch_1_67863.arc,536230580,42,1
/arcbk/arch_1_67864.arc,536237264,42,1
/arcbk/arch_1_67865.arc,536237292,42,1
/arcbk/arch_1_67868.arc,536237376,42,1
/arcbk/arch_1_67869.arc,536237404,42,1
/arcbk/arch_1_67870.arc,536237432,42,1
/arcbk/arch_1_67871.arc,536237460,42,1
/arcbk/arch_1_67872.arc,536237488,42,1
/arcbk/arch_1_67873.arc,536237516,42,1
/arcbk/arch_1_67874.arc,536237544,42,1
/arcbk/arch_1_67875.arc,536237572,42,1
/arcbk/arch_1_67876.arc,536237600,42,1
/arcbk/arch_1_67877.arc,536237628,42,1
/arcbk/arch_1_67878.arc,536237656,42,1
/arcbk/arch_1_67879.arc,536237684,42,1
/arcbk/arch_1_67880.arc,536237712,42,1
/arcbk/arch_1_67881.arc,536237740,42,1
/arcbk/arch_1_67882.arc,536237256,42,1
/arcbk/arch_1_67883.arc,536237796,42,1
/arcbk/arch_1_67884.arc,536237824,42,1
/arcbk/arch_1_67885.arc,536237852,42,1
/arcbk/arch_1_67886.arc,536237880,42,1
/arcbk/arch_1_67887.arc,536237908,42,1
/arcbk/arch_1_67888.arc,536237936,42,1
/arcbk/arch_1_67889.arc,536237964,42,1
/arcbk/arch_1_67890.arc,536237992,42,1
/arcbk/arch_1_67891.arc,536238020,42,1
/arcbk/arch_1_67895.arc,536238132,42,1
/arcbk/arch_1_67896.arc,536238160,42,1
/arcbk/arch_1_67897.arc,536238188,42,1
/arcbk/arch_1_67898.arc,536238216,42,1
/arcbk/arch_1_67899.arc,536238244,42,1
/arcbk/arch_1_67900.arc,536238272,42,1
/arcbk/arch_1_67901.arc,536238300,42,1
/arcbk/arch_1_67902.arc,536234232,42,1
/arcbk/arch_1_67903.arc,536238356,42,1
/arcbk/arch_1_67904.arc,536238384,42,1
/arcbk/arch_1_67905.arc,536238412,42,1
/arcbk/arch_1_67906.arc,536238440,42,1
/arcbk/arch_1_67907.arc,536238468,42,1
/arcbk/arch_1_67908.arc,536238496,42,1
/arcbk/arch_1_67909.arc,536238524,42,1
/arcbk/arch_1_67912.arc,536238608,42,1
/arcbk/arch_1_67915.arc,536238692,42,1
/arcbk/arch_1_67916.arc,536238720,42,1
/arcbk/arch_1_67917.arc,536238748,42,1
/arcbk/arch_1_67918.arc,536238776,42,1
/arcbk/arch_1_67919.arc,536238804,42,1
/arcbk/arch_1_67920.arc,536238832,42,1
/arcbk/arch_1_67921.arc,536238860,42,1
/arcbk/arch_1_67922.arc,536238888,42,1
/arcbk/arch_1_67923.arc,536238916,42,1
/arcbk/arch_1_67924.arc,536238944,42,1
/arcbk/arch_1_67925.arc,536238972,42,1
/arcbk/arch_1_67926.arc,536239000,42,1
/arcbk/arch_1_67927.arc,536239028,42,1
/arcbk/arch_1_67928.arc,536239056,42,1
/arcbk/arch_1_67929.arc,536239084,42,1
/arcbk/arch_1_67934.arc,536239224,42,1
/arcbk/arch_1_67935.arc,536239252,42,1
/arcbk/arch_1_67936.arc,536239280,42,1
/arcbk/arch_1_67937.arc,536239308,42,1
/arcbk/arch_1_67938.arc,536239336,42,1
/arcbk/arch_1_67939.arc,536235780,42,1
/arcbk/arch_1_67940.arc,536239392,42,1
/arcbk/arch_1_67941.arc,536239420,42,1
/arcbk/arch_1_67942.arc,536239448,42,1
/arcbk/arch_1_67946.arc,536239560,42,1
/arcbk/arch_1_67947.arc,536239588,42,1
/arcbk/arch_1_67948.arc,536236544,42,1
/arcbk/arch_1_67949.arc,536239644,42,1
/arcbk/arch_1_67950.arc,536239672,42,1
/arcbk/arch_1_67951.arc,536239700,42,1
/arcbk/arch_1_67952.arc,536239728,42,1
/arcbk/arch_1_67953.arc,536239756,42,1
/arcbk/arch_1_67954.arc,536239784,42,1
/arcbk/arch_1_67955.arc,536239812,42,1
/arcbk/arch_1_67956.arc,536239840,42,1
/arcbk/arch_1_67957.arc,536239868,42,1
/arcbk/arch_1_67967.arc,536240148,42,1
/arcbk/arch_1_67974.arc,536240344,42,1
/arcbk/arch_1_67990.arc,536240792,42,1
/arcbk/arch_1_67993.arc,536240876,42,1
/arcbk/arch_1_67994.arc,536240904,42,1
/arcbk/arch_1_67997.arc,536240988,42,1
/arcbk/arch_1_68000.arc,536241072,42,1
/arcbk/arch_1_68001.arc,536241100,42,1
/arcbk/arch_1_68065.arc,536243060,43,1
/arcbk/arch_1_68066.arc,536243088,43,1
/arcbk/arch_1_68067.arc,536243116,43,1
/arcbk/arch_1_68068.arc,536243144,43,1
/arcbk/arch_1_68069.arc,536243172,43,1
/arcbk/arch_1_68070.arc,536243200,43,1
/arcbk/arch_1_68073.arc,536243284,43,1
/arcbk/arch_1_68074.arc,536243312,43,1
/arcbk/arch_1_68075.arc,536243340,43,1
/arcbk/arch_1_68076.arc,536243368,43,1
/arcbk/arch_1_68077.arc,536243396,43,1
/arcbk/arch_1_68078.arc,536243424,43,1
/arcbk/arch_1_68079.arc,536243452,43,1
/arcbk/arch_1_68080.arc,536243480,43,1
/arcbk/arch_1_68081.arc,536243508,43,1
/arcbk/arch_1_68082.arc,536243024,43,1
/arcbk/arch_1_68083.arc,536243564,43,1
/arcbk/arch_1_68084.arc,536243592,43,1
/arcbk/arch_1_68085.arc,536243620,43,1
/arcbk/arch_1_68086.arc,536243648,43,1
/arcbk/arch_1_68154.arc,536240432,43,1
/arcbk/arch_1_68155.arc,536245580,43,1
/arcbk/arch_1_68156.arc,536245608,43,1
/arcbk/arch_1_68157.arc,536245636,43,1
/arcbk/arch_1_68158.arc,536245664,43,1
/arcbk/arch_1_68159.arc,536245692,43,1
/arcbk/arch_1_68160.arc,536245720,43,1
/arcbk/arch_1_68161.arc,536245748,43,1
/arcbk/arch_1_68162.arc,536245776,43,1
/arcbk/arch_1_68163.arc,536245292,43,1
/arcbk/arch_1_68164.arc,536245832,43,1
/arcbk/arch_1_68165.arc,536245860,43,1
/arcbk/arch_1_68166.arc,536245888,43,1
/arcbk/arch_1_68167.arc,536245916,43,1
/arcbk/arch_1_68168.arc,536245944,43,1
/arcbk/arch_1_68169.arc,536245972,43,1
/arcbk/arch_1_68170.arc,536246000,43,1
/arcbk/arch_1_68173.arc,536246084,43,1
/arcbk/arch_1_68174.arc,536246112,43,1
/arcbk/arch_1_68500.arc,536255408,44,1
/arcbk/arch_1_68501.arc,536255436,44,1
/arcbk/arch_1_68502.arc,536255464,44,1
/arcbk/arch_1_68503.arc,536255492,44,1
/arcbk/arch_1_68661.arc,536259664,45,1
/arcbk/arch_1_68662.arc,536259692,45,1
/arcbk/arch_1_68663.arc,536259720,45,1
/arcbk/arch_1_68664.arc,536259748,45,1
/arcbk/arch_1_68665.arc,536259776,45,1
/arcbk/arch_1_68666.arc,536259804,45,1
/arcbk/arch_1_68669.arc,402428,45,1
/arcbk/arch_1_68670.arc,536259916,45,1
/arcbk/arch_1_68673.arc,536260000,45,1
/arcbk/arch_1_68699.arc,536260728,45,1
/arcbk/arch_1_68700.arc,536260756,45,1
/arcbk/arch_1_68701.arc,536260784,45,1
/arcbk/arch_1_68702.arc,536259788,45,1
/arcbk/arch_1_68703.arc,536260840,45,1
/arcbk/arch_1_68704.arc,536260868,45,1
/arcbk/arch_1_68705.arc,536260896,45,1
/arcbk/arch_1_68706.arc,536260924,45,1
/arcbk/arch_1_68707.arc,536260952,45,1
/arcbk/arch_1_68708.arc,536260980,45,1
/arcbk/arch_1_68709.arc,536261008,45,1
/arcbk/arch_1_68710.arc,536261036,45,1
/arcbk/arch_1_68714.arc,371432,45,1
/arcbk/arch_1_68715.arc,536261176,45,1
/arcbk/arch_1_68716.arc,536261204,45,1
/arcbk/arch_1_68717.arc,536261232,45,1
/arcbk/arch_1_68744.arc,536261988,45,1
/arcbk/arch_1_68747.arc,536262072,45,1
/arcbk/arch_1_68748.arc,536262100,45,1
/arcbk/arch_1_68749.arc,536262128,45,1
/arcbk/arch_1_68750.arc,536262156,45,1
/arcbk/arch_1_68751.arc,536262184,45,1
/arcbk/arch_1_68752.arc,536262212,45,1
/arcbk/arch_1_68753.arc,536262240,45,1
/arcbk/arch_1_68754.arc,536262268,45,1
/arcbk/arch_1_68755.arc,536262296,45,1
/arcbk/arch_1_68758.arc,536262380,45,1
/arcbk/arch_1_68759.arc,536262408,45,1
/arcbk/arch_1_68760.arc,536262436,45,1
/arcbk/arch_1_68761.arc,536262464,45,1
/arcbk/arch_1_68762.arc,536262492,45,1
/arcbk/arch_1_68806.arc,536263724,45,1
/arcbk/arch_1_68807.arc,536263752,45,1
/arcbk/arch_1_68808.arc,536263780,45,1
/arcbk/arch_1_68809.arc,536263808,45,1
/arcbk/arch_1_68810.arc,536263836,45,1
/arcbk/arch_1_68811.arc,536263864,45,1
/arcbk/arch_1_68812.arc,536263892,45,1
/arcbk/arch_1_68813.arc,536263920,45,1
/arcbk/arch_1_68814.arc,536263948,45,1
/arcbk/arch_1_68815.arc,536263976,45,1
/arcbk/arch_1_68816.arc,536264004,45,1
/arcbk/arch_1_68817.arc,536264032,45,1
/arcbk/arch_1_68818.arc,536264060,45,1
/arcbk/arch_1_68826.arc,536264284,45,1
/arcbk/arch_1_68827.arc,536264312,45,1
/arcbk/arch_1_68828.arc,536264340,45,1
/arcbk/arch_1_68856.arc,536265124,45,1
/arcbk/arch_1_68857.arc,536265152,45,1
/arcbk/arch_1_68858.arc,536265180,45,1
/arcbk/arch_1_68859.arc,536265208,45,1
/arcbk/arch_1_68860.arc,536264212,45,1
/arcbk/arch_1_68861.arc,536265264,45,1
/arcbk/arch_1_68862.arc,536265292,45,1
/arcbk/arch_1_68863.arc,536265320,45,1
/arcbk/arch_1_68864.arc,536265348,45,1
/arcbk/arch_1_68865.arc,536265376,45,1
/arcbk/arch_1_68866.arc,536265404,45,1
/arcbk/arch_1_68867.arc,536265432,45,1
/arcbk/arch_1_68868.arc,536265460,45,1
/arcbk/arch_1_68871.arc,536265544,45,1
/arcbk/arch_1_68872.arc,536265572,45,1
/arcbk/arch_1_68885.arc,542812,46,1
/arcbk/arch_1_68912.arc,536264300,46,1
/arcbk/arch_1_68913.arc,536264840,46,1
/arcbk/arch_1_68914.arc,536266916,46,1
/arcbk/arch_1_68915.arc,536266944,46,1
/arcbk/arch_1_68916.arc,536266972,46,1
/arcbk/arch_1_68917.arc,536267000,46,1
/arcbk/arch_1_68918.arc,536267028,46,1
/arcbk/arch_1_68919.arc,536267056,46,1
/arcbk/arch_1_68920.arc,536267084,46,1
/arcbk/arch_1_68921.arc,536261992,46,1
/arcbk/arch_1_68931.arc,536267392,46,1
/arcbk/arch_1_68932.arc,536267420,46,1
/arcbk/arch_1_68933.arc,536267448,46,1
/arcbk/arch_1_68934.arc,536267476,46,1
/arcbk/arch_1_68935.arc,536267504,46,1
/arcbk/arch_1_68936.arc,536267532,46,1
/arcbk/arch_1_68937.arc,536267560,46,1
/arcbk/arch_1_68938.arc,536267588,46,1
/arcbk/arch_1_68941.arc,840376,46,1
/arcbk/arch_1_68968.arc,536268428,46,1
/arcbk/arch_1_68969.arc,536268456,46,1
/arcbk/arch_1_68970.arc,536268484,46,1
/arcbk/arch_1_68971.arc,536268512,46,1
/arcbk/arch_1_68972.arc,536268540,46,1
/arcbk/arch_1_68973.arc,536268568,46,1
/arcbk/arch_1_68974.arc,536268596,46,1
/arcbk/arch_1_68979.arc,536268736,46,1
/arcbk/arch_1_68980.arc,536268764,46,1
/arcbk/arch_1_68993.arc,536268616,46,1
/arcbk/arch_1_68994.arc,536269156,46,1
/arcbk/arch_1_68995.arc,536269184,46,1
/arcbk/arch_1_68996.arc,536269212,46,1
/arcbk/arch_1_68997.arc,536269240,46,1
/arcbk/arch_1_68998.arc,536268756,46,1
/arcbk/arch_1_69001.arc,536267304,46,1
/arcbk/arch_1_69002.arc,536269380,46,1
/arcbk/arch_1_69005.arc,718752,46,1
/arcbk/arch_1_69032.arc,536270220,46,1
/arcbk/arch_1_69033.arc,536270248,46,1
/arcbk/arch_1_69034.arc,536270276,46,1
/arcbk/arch_1_69035.arc,536270304,46,1
/arcbk/arch_1_69036.arc,536270332,46,1
/arcbk/arch_1_69037.arc,536270360,46,1
/arcbk/arch_1_69038.arc,536270388,46,1
/arcbk/arch_1_69039.arc,536270416,46,1
/arcbk/arch_1_69040.arc,536270444,46,1
/arcbk/arch_1_69041.arc,536270472,46,1
/arcbk/arch_1_69042.arc,536270500,46,1
/arcbk/arch_1_69043.arc,536270528,46,1
/arcbk/arch_1_69044.arc,536270556,46,1
/arcbk/arch_1_69065.arc,1449140,46,1
/arcbk/arch_1_69130.arc,536265796,46,1
/arcbk/arch_1_69131.arc,536272992,46,1
/arcbk/arch_1_69132.arc,536273020,46,1
/arcbk/arch_1_69133.arc,536271000,46,1
/arcbk/arch_1_69134.arc,536273076,46,1
/arcbk/arch_1_69135.arc,536273104,46,1
/arcbk/arch_1_69136.arc,536273132,46,1
/arcbk/arch_1_69137.arc,536273160,46,1
/arcbk/arch_1_69138.arc,536273188,46,1
/arcbk/arch_1_69139.arc,536273216,46,1
/arcbk/arch_1_69142.arc,2644984,46,1
/arcbk/arch_1_69183.arc,536273080,47,1
/arcbk/arch_1_69184.arc,536274644,47,1
/arcbk/arch_1_69185.arc,536274672,47,1
/arcbk/arch_1_69186.arc,536274700,47,1
/arcbk/arch_1_69187.arc,536274728,47,1
/arcbk/arch_1_69188.arc,536274756,47,1
/arcbk/arch_1_69189.arc,536274784,47,1
/arcbk/arch_1_69205.arc,536271648,47,1
/arcbk/arch_1_69206.arc,536275260,47,1
/arcbk/arch_1_69207.arc,536275288,47,1
/arcbk/arch_1_69208.arc,536275316,47,1
/arcbk/arch_1_69209.arc,536275344,47,1
/arcbk/arch_1_69210.arc,536275372,47,1
/arcbk/arch_1_69211.arc,536275400,47,1
/arcbk/arch_1_69212.arc,536275428,47,1
/arcbk/arch_1_69213.arc,536275456,47,1
/arcbk/arch_1_69216.arc,453932,47,1
/arcbk/arch_1_69217.arc,536275568,47,1
/arcbk/arch_1_69218.arc,536275596,47,1
/arcbk/arch_1_69250.arc,536275468,47,1
/arcbk/arch_1_69251.arc,536276520,47,1
/arcbk/arch_1_69252.arc,536276548,47,1
/arcbk/arch_1_69253.arc,536276576,47,1
/arcbk/arch_1_69254.arc,536276604,47,1
/arcbk/arch_1_69257.arc,536276688,47,1
/arcbk/arch_1_69258.arc,536276716,47,1
/arcbk/arch_1_69259.arc,536276744,47,1
/arcbk/arch_1_69260.arc,536276772,47,1
/arcbk/arch_1_69263.arc,536270200,47,1
/arcbk/arch_1_69264.arc,536276884,47,1
/arcbk/arch_1_69265.arc,536276400,47,1
/arcbk/arch_1_69266.arc,536276940,47,1
/arcbk/arch_1_69267.arc,536275944,47,1
/arcbk/arch_1_69268.arc,536276996,47,1
/arcbk/arch_1_69269.arc,536277024,47,1
/arcbk/arch_1_69272.arc,732028,47,1
/arcbk/arch_1_69298.arc,536269644,47,1
/arcbk/arch_1_69299.arc,536277864,47,1
/arcbk/arch_1_69300.arc,536277892,47,1
/arcbk/arch_1_69301.arc,536275872,47,1
/arcbk/arch_1_69302.arc,536277948,47,1
/arcbk/arch_1_69318.arc,536278396,47,1
/arcbk/arch_1_69325.arc,536278592,47,1
/arcbk/arch_1_69363.arc,536279656,47,1
/arcbk/arch_1_69364.arc,536279684,47,1
/arcbk/arch_1_69365.arc,536279712,47,1
/arcbk/arch_1_69379.arc,10869876,47,1
/arcbk/arch_1_69380.arc,536280132,47,1
/arcbk/arch_1_69381.arc,536280160,47,1
/arcbk/arch_1_69405.arc,536279296,47,1
/arcbk/arch_1_69406.arc,536278812,47,1
/arcbk/arch_1_69407.arc,536280888,47,1
/arcbk/arch_1_69441.arc,536282008,48,1
/arcbk/arch_1_69442.arc,536282036,48,1
/arcbk/arch_1_69443.arc,536282064,48,1
/arcbk/arch_1_69444.arc,536282092,48,1
/arcbk/arch_1_69445.arc,536282120,48,1
/arcbk/arch_1_69446.arc,536282148,48,1
/arcbk/arch_1_69450.arc,536282260,48,1
/arcbk/arch_1_69451.arc,536282288,48,1
/arcbk/arch_1_69545.arc,536282360,48,1
/arcbk/arch_1_69546.arc,536284948,48,1
/arcbk/arch_1_69570.arc,536278452,48,1
/arcbk/arch_1_69571.arc,536285648,48,1
/arcbk/arch_1_69581.arc,536285928,48,1
/arcbk/arch_1_69582.arc,536285956,48,1
/arcbk/arch_1_69583.arc,536285984,48,1
/arcbk/arch_1_69584.arc,536286012,48,1
/arcbk/arch_1_69585.arc,536286040,48,1
/arcbk/arch_1_69594.arc,536284756,48,1
/arcbk/arch_1_69595.arc,536286320,48,1
/arcbk/arch_1_69596.arc,536286348,48,1
/arcbk/arch_1_69597.arc,536286376,48,1
/arcbk/arch_1_69598.arc,536286404,48,1
/arcbk/arch_1_69599.arc,536286432,48,1
/arcbk/arch_1_69600.arc,536286460,48,1
/arcbk/arch_1_69601.arc,536286488,48,1
/arcbk/arch_1_69604.arc,808576,48,1
/arcbk/arch_1_69610.arc,536282644,48,1
/arcbk/arch_1_69611.arc,536286768,48,1
/arcbk/arch_1_69612.arc,536286796,48,1
/arcbk/arch_1_69636.arc,536287468,48,1
/arcbk/arch_1_69637.arc,536287496,48,1
/arcbk/arch_1_69638.arc,536287524,48,1
/arcbk/arch_1_69639.arc,536287552,48,1
/arcbk/arch_1_69640.arc,536287580,48,1
/arcbk/arch_1_69641.arc,536287608,48,1
/arcbk/arch_1_69642.arc,536287636,48,1
/arcbk/arch_1_69643.arc,536287664,48,1
/arcbk/arch_1_69644.arc,536285132,48,1
/arcbk/arch_1_69645.arc,536287720,48,1
/arcbk/arch_1_69646.arc,536287748,48,1
/arcbk/arch_1_69650.arc,536287860,48,1
/arcbk/arch_1_69651.arc,536286352,48,1
/arcbk/arch_1_69700.arc,536286700,48,1
/arcbk/arch_1_69703.arc,536289344,48,1
/arcbk/arch_1_69738.arc,536284860,49,1
/arcbk/arch_1_69739.arc,536290520,49,1
/arcbk/arch_1_69740.arc,536290548,49,1
/arcbk/arch_1_69772.arc,536291444,49,1
/arcbk/arch_1_69773.arc,536291472,49,1
/arcbk/arch_1_69843.arc,536293432,49,1
/arcbk/arch_1_69847.arc,536293544,49,1
/arcbk/arch_1_69848.arc,536293572,49,1
/arcbk/arch_1_69871.arc,536294216,49,1
/arcbk/arch_1_69872.arc,536294244,49,1
/arcbk/arch_1_69873.arc,536294272,49,1
/arcbk/arch_1_69878.arc,536294412,49,1
/arcbk/arch_1_69881.arc,536294496,49,1
/arcbk/arch_1_69882.arc,536294524,49,1
/arcbk/arch_1_69883.arc,536294552,49,1
/arcbk/arch_1_69884.arc,536294580,49,1
/arcbk/arch_1_69885.arc,536294608,49,1
/arcbk/arch_1_69886.arc,536294636,49,1
/arcbk/arch_1_69887.arc,536294664,49,1
/arcbk/arch_1_69945.arc,536295776,49,1
/arcbk/arch_1_69946.arc,536296316,49,1
/arcbk/arch_1_69979.arc,536291096,49,1
/arcbk/arch_1_69980.arc,536295220,49,1
/arcbk/arch_1_69981.arc,536297296,49,1
/arcbk/arch_1_69982.arc,536297324,49,1
/arcbk/arch_1_69983.arc,536297352,49,1
/arcbk/arch_1_69984.arc,536297380,49,1
/arcbk/arch_1_69985.arc,536297408,49,1
/arcbk/arch_1_69986.arc,536297436,49,1
/arcbk/arch_1_69991.arc,536297576,49,1
/arcbk/arch_1_69992.arc,536295044,49,1
/arcbk/arch_1_69993.arc,536297632,49,1
/arcbk/arch_1_69994.arc,536297828,50,1
/arcbk/arch_1_69995.arc,536297856,50,1
/arcbk/arch_1_69996.arc,536297884,50,1
/arcbk/arch_1_69997.arc,536297912,50,1
/arcbk/arch_1_69998.arc,536297940,50,1
/arcbk/arch_1_70133.arc,536301720,50,1
/arcbk/arch_1_70134.arc,536301748,50,1
/arcbk/arch_1_70171.arc,536302784,50,1
/arcbk/arch_1_70174.arc,536302868,50,1
/arcbk/arch_1_70175.arc,536302896,50,1
/arcbk/arch_1_70176.arc,536302924,50,1
/arcbk/arch_1_70177.arc,536302952,50,1
/arcbk/arch_1_70178.arc,536302980,50,1
/arcbk/arch_1_70181.arc,536299992,50,1
/arcbk/arch_1_70190.arc,536303316,50,1
/arcbk/arch_1_70191.arc,536303344,50,1
/arcbk/arch_1_70192.arc,536303372,50,1
/arcbk/arch_1_70193.arc,536303400,50,1
/arcbk/arch_1_70194.arc,536303428,50,1
/arcbk/arch_1_70195.arc,536303456,50,1
/arcbk/arch_1_70196.arc,536303484,50,1
/arcbk/arch_1_70197.arc,536303512,50,1
/arcbk/arch_1_70198.arc,536303540,50,1
/arcbk/arch_1_70199.arc,536303568,50,1
/arcbk/arch_1_70202.arc,436976,50,1
/arcbk/arch_1_70241.arc,536304744,50,1
/arcbk/arch_1_70242.arc,536304772,50,1
/arcbk/arch_1_70243.arc,536304800,50,1
/arcbk/arch_1_70244.arc,536304828,50,1
/arcbk/arch_1_70245.arc,536304856,50,1
/arcbk/arch_1_70246.arc,536304884,50,1
/arcbk/arch_1_70247.arc,536304912,50,1
/arcbk/arch_1_70248.arc,536304940,50,1
/arcbk/arch_1_70249.arc,536304968,50,1
/arcbk/arch_1_70250.arc,536304996,50,1
/arcbk/arch_1_70253.arc,1956248,50,1
/arcbk/arch_1_70289.arc,536306256,51,1
/arcbk/arch_1_70290.arc,536306284,51,1
/arcbk/arch_1_70291.arc,536306312,51,1
/arcbk/arch_1_70292.arc,536306340,51,1
