Save Set Details

Server Name: all
Group Name: all
Client Name: all
Save Set Name: all
Backup Type: all
Level: all
Save Time: from earliest available to 12/4/08 4:53:46 PM

Save Set Name,Save Time,Save Set ID,Level,Duration,Save Set Size,Number of Files
/dev/rxz_data10g_72,12/7/07 9:12:12 PM,3747170295,full,120,10738509192,15
/dev/rxz_data10g_72,12/14/07 8:57:57 PM,3127017248,full,173,10738509192,15
/dev/rxz_data10g_72,12/21/07 9:11:32 PM,2255207632,full,184,10738509192,15
/dev/rxz_data10g_72,12/28/07 9:10:29 PM,1114961681,full,102,10738509192,15
/dev/rxz_data10g_72,1/19/08 8:50:01 PM,2811360140,full,221,10738509264,15
/dev/rxz_data10g_72,1/26/08 8:52:00 PM,2140876420,full,47,10738509544,15
/dev/rxz_data10g_72,2/1/08 9:14:30 PM,1822629066,full,248,10738509544,15
/dev/rxz_data10g_72,2/15/08 9:04:18 PM,2058719079,full,129,10738509544,15
/dev/rxz_data10g_72,2/22/08 8:48:42 PM,4089366079,full,210,10738509544,15
/dev/rxz_data10g_72,3/7/08 10:17:26 PM,2345750539,full,125,10738509544,15
/dev/rxz_data10g_72,3/14/08 9:46:45 PM,1155171164,full,0,10738509544,15
/dev/rxz_data10g_72,4/4/08 7:40:13 PM,1039537459,full,79,10738509560,15
/dev/rxz_data10g_72,4/12/08 8:46:54 PM,1610658004,full,0,10738509560,15
/dev/rxz_data10g_72,4/18/08 8:50:45 PM,1141414587,full,0,10738509560,15
/dev/rxz_data10g_72,4/25/08 9:13:56 PM,4178696876,full,0,10738509560,15
/dev/rxz_data10g_72,5/2/08 9:04:28 PM,3222999795,full,299,10738509560,15
/dev/rxz_data10g_72,5/9/08 9:11:33 PM,891571996,full,271,10738509560,15
/dev/rxz_data10g_72,5/16/08 8:50:31 PM,3710747822,full,241,10738509560,15
/dev/rxz_data10g_72,5/28/08 8:49:18 PM,2101171813,full,186,10738509928,15
/dev/rxz_data10g_72,5/30/08 9:45:28 PM,3661629071,full,134,10738509964,15
/dev/rxz_data10g_72,5/31/08 8:36:32 PM,1279346664,full,245,10738509976,15
/dev/rxz_data10g_72,6/6/08 8:48:40 PM,4182324160,full,59,10738509976,15
/dev/rxz_data10g_72,6/13/08 9:06:17 PM,4031935073,full,117,10738510200,15
/dev/rxz_data10g_72,6/22/08 9:04:14 PM,2858307028,full,616,10738510760,15
/dev/rxz_data10g_72,6/27/08 9:22:52 PM,2808408498,full,444,10738510760,15
/dev/rxz_data10g_72,7/4/08 7:30:56 PM,2792229366,full,468,10738510816,15
/dev/rxz_data10g_72,7/11/08 9:12:00 PM,3933690918,full,664,10738510760,15
/dev/rxz_data10g_72,7/18/08 9:35:33 PM,3833633835,full,644,10738510760,15
/dev/rxz_data10g_72,7/25/08 9:11:02 PM,2827604204,full,657,10738510908,15
/dev/rxz_data10g_72,8/1/08 9:37:56 PM,1637028282,full,670,10738510908,15
/dev/rxz_data10g_72,8/8/08 9:07:43 PM,3164357926,full,412,10738510908,15
/dev/rxz_data10g_72,8/15/08 9:19:24 PM,2309325411,full,508,10738510908,15
/dev/rxz_data10g_72,8/22/08 9:10:51 PM,179223266,full,223,10738510252,15
/dev/rxz_data10g_72,8/29/08 9:11:26 PM,2914514309,full,748,10738514416,16
/dev/rxz_data10g_72,9/5/08 7:48:16 PM,1757486215,full,371,10738514352,16
/dev/rxz_data10g_72,9/12/08 9:24:41 PM,4056575392,full,240,10738514256,16
/dev/rxz_data10g_72,9/19/08 9:35:44 PM,4023626423,full,561,10738514160,16
/dev/rxz_data10g_72,9/26/08 9:29:47 PM,3084706770,full,187,10738514032,16
/dev/rxz_data10g_72,10/10/08 9:35:51 PM,988764735,full,702,10738513968,16
/dev/rxz_data10g_72,10/24/08 9:16:25 PM,2885798577,full,697,10738513652,16
/dev/rxz_data10g_72,10/31/08 8:29:42 PM,1779104318,full,402,10738513588,16
/dev/rxz_data10g_72,11/7/08 9:05:33 PM,4245962021,full,722,10738513636,16
/dev/rxz_data10g_72,11/14/08 9:06:09 PM,3525146568,full,530,10738513588,16
/dev/rxz_data10g_72,11/21/08 9:21:18 PM,1025947092,full,705,10738513492,16
/dev/rxz_data10g_73,12/7/07 9:12:47 PM,3730393114,full,178,10738509192,15
/dev/rxz_data10g_73,12/14/07 8:58:02 PM,3110240037,full,163,10738509192,15
/dev/rxz_data10g_73,12/21/07 9:11:42 PM,2238430426,full,202,10738509192,15
/dev/rxz_data10g_73,12/28/07 9:10:59 PM,1098184495,full,177,10738509192,15
/dev/rxz_data10g_73,1/19/08 8:50:15 PM,2794582939,full,0,10738509264,15
/dev/rxz_data10g_73,1/26/08 8:52:20 PM,2124099224,full,60,10738509544,15
/dev/rxz_data10g_73,2/1/08 9:14:35 PM,1805851855,full,29,10738509544,15
/dev/rxz_data10g_73,2/15/08 9:04:38 PM,2041941883,full,322,10738509544,15
/dev/rxz_data10g_73,2/22/08 8:49:17 PM,4072588898,full,68,10738509544,15
/dev/rxz_data10g_73,3/7/08 10:17:36 PM,2328973333,full,223,10738509544,15
/dev/rxz_data10g_73,3/14/08 9:47:01 PM,1121616745,full,135,10738509544,15
/dev/rxz_data10g_73,4/4/08 7:40:23 PM,1022760253,full,108,10738509560,15
/dev/rxz_data10g_73,4/12/08 8:46:59 PM,1593880793,full,268,10738509560,15
/dev/rxz_data10g_73,4/18/08 8:51:00 PM,1124637386,full,144,10738509560,15
/dev/rxz_data10g_73,4/25/08 9:13:55 PM,4195474089,full,140,10738509560,15
/dev/rxz_data10g_73,5/2/08 9:04:38 PM,3206222589,full,0,10738509560,15
/dev/rxz_data10g_73,5/9/08 9:12:03 PM,874794810,full,280,10738509560,15
/dev/rxz_data10g_73,5/16/08 8:51:06 PM,3693970641,full,257,10738509560,15
/dev/rxz_data10g_73,5/28/08 8:50:59 PM,2067617481,full,300,10738509928,15
/dev/rxz_data10g_73,5/30/08 9:45:58 PM,3644851885,full,0,10738509964,15
/dev/rxz_data10g_73,5/31/08 8:36:42 PM,1262569458,full,266,10738509976,15
/dev/rxz_data10g_73,6/6/08 8:49:25 PM,4165546989,full,301,10738509976,15
/dev/rxz_data10g_73,6/13/08 9:07:17 PM,4015157917,full,153,10738510200,15
/dev/rxz_data10g_73,6/22/08 9:04:19 PM,2824752601,full,656,10738510760,15
/dev/rxz_data10g_73,6/27/08 9:25:02 PM,2791631412,full,632,10738510760,15
/dev/rxz_data10g_73,7/4/08 7:31:02 PM,2758674939,full,446,10738510816,15
/dev/rxz_data10g_73,7/11/08 9:12:15 PM,3916913717,full,459,10738510760,15
/dev/rxz_data10g_73,7/18/08 9:35:38 PM,3816856624,full,677,10738510760,15
/dev/rxz_data10g_73,7/25/08 9:11:57 PM,2810827044,full,763,10738510908,15
/dev/rxz_data10g_73,8/1/08 9:38:01 PM,1620251071,full,748,10738510908,15
/dev/rxz_data10g_73,8/8/08 9:08:03 PM,3147580730,full,790,10738510908,15
/dev/rxz_data10g_73,8/15/08 9:19:39 PM,2292548210,full,337,10738510908,15
/dev/rxz_data10g_73,8/22/08 9:11:16 PM,162446075,full,730,10738510252,15
/dev/rxz_data10g_73,8/29/08 9:12:21 PM,2897737148,full,341,10738514416,16
/dev/rxz_data10g_73,9/5/08 7:49:16 PM,1740709059,full,563,10738514352,16
/dev/rxz_data10g_73,9/12/08 9:25:06 PM,4039798201,full,557,10738514256,16
/dev/rxz_data10g_73,9/19/08 9:35:55 PM,3990072001,full,310,10738514160,16
/dev/rxz_data10g_73,9/26/08 9:30:02 PM,3067929569,full,698,10738514032,16
/dev/rxz_data10g_73,10/10/08 9:36:31 PM,971987559,full,305,10738513968,16
/dev/rxz_data10g_73,10/24/08 9:17:00 PM,2869021396,full,362,10738513652,16
/dev/rxz_data10g_73,10/31/08 8:30:07 PM,1762327127,full,779,10738513588,16
/dev/rxz_data10g_73,11/7/08 9:05:48 PM,4229184820,full,776,10738513636,16
/dev/rxz_data10g_73,11/14/08 9:06:08 PM,3541923784,full,515,10738513588,16
/dev/rxz_data10g_73,11/21/08 9:21:17 PM,1042724308,full,712,10738513492,16
/dev/rxz_data10g_74,12/7/07 9:12:57 PM,3713615908,full,95,10738509192,15
/dev/rxz_data10g_74,12/14/07 8:58:17 PM,3093462836,full,98,10738509192,15
/dev/rxz_data10g_74,12/21/07 9:11:52 PM,2221653220,full,113,10738509192,15
/dev/rxz_data10g_74,12/28/07 9:11:14 PM,1081407294,full,61,10738509192,15
/dev/rxz_data10g_74,1/19/08 8:50:25 PM,2777805733,full,0,10738509264,15
/dev/rxz_data10g_74,1/26/08 8:53:40 PM,2090544872,full,0,10738509544,15
/dev/rxz_data10g_74,2/1/08 9:14:50 PM,1789074654,full,223,10738509544,15
/dev/rxz_data10g_74,2/15/08 9:05:08 PM,2025164697,full,0,10738509544,15
/dev/rxz_data10g_74,2/22/08 8:49:37 PM,4055811702,full,66,10738509544,15
/dev/rxz_data10g_74,3/7/08 10:17:41 PM,2312196122,full,140,10738509544,15
/dev/rxz_data10g_74,3/14/08 9:47:00 PM,1138393961,full,19,10738509544,15
/dev/rxz_data10g_74,4/4/08 7:40:28 PM,1005983042,full,0,10738509560,15
/dev/rxz_data10g_74,4/12/08 8:47:19 PM,1577103597,full,0,10738509560,15
/dev/rxz_data10g_74,4/18/08 8:51:01 PM,1107860170,full,0,10738509560,15
/dev/rxz_data10g_74,4/25/08 9:13:59 PM,4161919662,full,0,10738509560,15
/dev/rxz_data10g_74,5/2/08 9:05:23 PM,3189445418,full,129,10738509560,15
/dev/rxz_data10g_74,5/9/08 9:12:53 PM,858017644,full,0,10738509560,15
/dev/rxz_data10g_74,5/16/08 8:51:46 PM,3677193465,full,141,10738509560,15
/dev/rxz_data10g_74,5/28/08 8:50:58 PM,2084394697,full,166,10738509928,15
/dev/rxz_data10g_74,5/30/08 9:46:07 PM,3628074679,full,164,10738509964,15
/dev/rxz_data10g_74,5/31/08 8:36:52 PM,1245792252,full,0,10738509976,15
/dev/rxz_data10g_74,6/6/08 8:49:26 PM,4148769773,full,134,10738509976,15
/dev/rxz_data10g_74,6/13/08 9:07:47 PM,3998380731,full,97,10738510200,15
/dev/rxz_data10g_74,6/22/08 9:04:21 PM,2807975386,full,598,10738510760,15
/dev/rxz_data10g_74,6/27/08 9:25:07 PM,2774854201,full,170,10738510760,15
/dev/rxz_data10g_74,7/4/08 7:31:01 PM,2775452155,full,468,10738510816,15
/dev/rxz_data10g_74,7/11/08 9:12:25 PM,3900136511,full,471,10738510760,15
/dev/rxz_data10g_74,7/18/08 9:35:53 PM,3800079423,full,317,10738510760,15
/dev/rxz_data10g_74,7/25/08 9:12:07 PM,2794049837,full,515,10738510908,15
/dev/rxz_data10g_74,8/1/08 9:38:16 PM,1603473870,full,396,10738510908,15
/dev/rxz_data10g_74,8/8/08 9:08:48 PM,3130803559,full,538,10738510908,15
/dev/rxz_data10g_74,8/15/08 9:20:29 PM,2275771044,full,625,10738510908,15
/dev/rxz_data10g_74,8/22/08 9:11:22 PM,128891649,full,555,10738510252,15
/dev/rxz_data10g_74,8/29/08 9:12:31 PM,2880959942,full,240,10738514416,16
/dev/rxz_data10g_74,9/5/08 7:49:31 PM,1723931858,full,307,10738514352,16
/dev/rxz_data10g_74,9/12/08 9:25:11 PM,4023020990,full,666,10738514256,16
/dev/rxz_data10g_74,9/19/08 9:35:54 PM,4006849217,full,499,10738514160,16
/dev/rxz_data10g_74,9/26/08 9:30:03 PM,3051152353,full,604,10738514032,16
/dev/rxz_data10g_74,10/10/08 9:37:11 PM,955210383,full,567,10738513968,16
/dev/rxz_data10g_74,10/24/08 9:17:05 PM,2852244185,full,573,10738513652,16
/dev/rxz_data10g_74,10/31/08 8:30:13 PM,1728772700,full,406,10738513588,16
/dev/rxz_data10g_74,11/7/08 9:05:59 PM,4195630398,full,470,10738513636,16
/dev/rxz_data10g_74,11/14/08 9:07:23 PM,3508369427,full,570,10738513588,16
/dev/rxz_data10g_74,11/21/08 9:21:21 PM,1009169881,full,534,10738513492,16
/dev/rxz_data10g_75,12/7/07 9:13:22 PM,3696838717,full,175,10738509192,15
/dev/rxz_data10g_75,12/14/07 8:58:32 PM,3076685635,full,137,10738509192,15
/dev/rxz_data10g_75,12/21/07 9:12:24 PM,2188098818,full,173,10738509192,15
/dev/rxz_data10g_75,12/28/07 9:11:15 PM,1064630078,full,144,10738509192,15
/dev/rxz_data10g_75,1/19/08 8:50:50 PM,2761028542,full,219,10738509264,15
/dev/rxz_data10g_75,1/26/08 8:54:10 PM,2073767686,full,0,10738509544,15
/dev/rxz_data10g_75,2/1/08 9:15:25 PM,1772297473,full,205,10738509544,15
/dev/rxz_data10g_75,2/15/08 9:05:18 PM,2008387491,full,201,10738509544,15
/dev/rxz_data10g_75,2/22/08 8:49:42 PM,4039034491,full,152,10738509544,15
/dev/rxz_data10g_75,3/7/08 10:17:56 PM,2295418921,full,59,10738509544,15
/dev/rxz_data10g_75,3/14/08 9:47:10 PM,1104839539,full,0,10738509544,15
/dev/rxz_data10g_75,4/4/08 7:40:58 PM,989205856,full,0,10738509560,15
/dev/rxz_data10g_75,4/12/08 8:47:39 PM,1560326401,full,198,10738509560,15
/dev/rxz_data10g_75,4/18/08 8:51:20 PM,1091082974,full,118,10738509560,15
/dev/rxz_data10g_75,4/25/08 9:15:19 PM,4145142526,full,163,10738509560,15
/dev/rxz_data10g_75,5/2/08 9:05:53 PM,3172668232,full,201,10738509560,15
/dev/rxz_data10g_75,5/9/08 9:13:33 PM,841240468,full,214,10738509560,15
/dev/rxz_data10g_75,5/16/08 8:52:06 PM,3660416269,full,0,10738509560,15
/dev/rxz_data10g_75,5/28/08 8:51:28 PM,2050840295,full,223,10738509928,15
/dev/rxz_data10g_75,5/30/08 9:46:18 PM,3611297473,full,185,10738509964,15
/dev/rxz_data10g_75,5/31/08 8:37:29 PM,1212237855,full,184,10738509976,15
/dev/rxz_data10g_75,6/6/08 8:49:45 PM,4131992577,full,52,10738509976,15
/dev/rxz_data10g_75,6/13/08 9:08:17 PM,3981603545,full,226,10738510200,15
/dev/rxz_data10g_75,6/22/08 9:04:20 PM,2841529817,full,138,10738510760,15
/dev/rxz_data10g_75,6/27/08 9:27:07 PM,2758077105,full,614,10738510760,15
/dev/rxz_data10g_75,7/4/08 7:31:06 PM,2741897728,full,313,10738510816,15
/dev/rxz_data10g_75,7/11/08 9:12:51 PM,3866582104,full,450,10738510760,15
/dev/rxz_data10g_75,7/18/08 9:36:03 PM,3783302217,full,563,10738510760,15
/dev/rxz_data10g_75,7/25/08 9:12:57 PM,2777272671,full,614,10738510908,15
/dev/rxz_data10g_75,8/1/08 9:38:51 PM,1586696690,full,376,10738510908,15
/dev/rxz_data10g_75,8/8/08 9:09:43 PM,3114026398,full,505,10738510908,15
/dev/rxz_data10g_75,8/15/08 9:20:49 PM,2258993848,full,537,10738510908,15
/dev/rxz_data10g_75,8/22/08 9:11:21 PM,145668864,full,454,10738510252,15
/dev/rxz_data10g_75,8/29/08 9:13:31 PM,2864182786,full,551,10738514416,16
/dev/rxz_data10g_75,9/5/08 7:50:01 PM,1690377456,full,561,10738514352,16
/dev/rxz_data10g_75,9/12/08 9:26:16 PM,4006243839,full,546,10738514256,16
/dev/rxz_data10g_75,9/19/08 9:36:19 PM,3973294810,full,315,10738514160,16
/dev/rxz_data10g_75,9/26/08 9:30:07 PM,3034375142,full,624,10738514032,16
/dev/rxz_data10g_75,10/10/08 9:37:28 PM,921655966,full,485,10738513968,16
/dev/rxz_data10g_75,10/24/08 9:18:55 PM,2835467079,full,620,10738513652,16
/dev/rxz_data10g_75,10/31/08 8:30:12 PM,1745549916,full,559,10738513588,16
/dev/rxz_data10g_75,11/7/08 9:05:58 PM,4212407614,full,583,10738513636,16
/dev/rxz_data10g_75,11/14/08 9:07:33 PM,3491592221,full,593,10738513588,16
/dev/rxz_data10g_75,11/21/08 9:21:36 PM,992392680,full,574,10738513492,16
/dev/rxz_data10g_76,12/7/07 9:13:27 PM,3680061506,full,181,10738509192,15
/dev/rxz_data10g_76,12/14/07 8:58:47 PM,3059908434,full,149,10738509192,15
/dev/rxz_data10g_76,12/21/07 9:12:23 PM,2204876034,full,162,10738509192,15
/dev/rxz_data10g_76,12/28/07 9:11:29 PM,1047852877,full,177,10738509192,15
/dev/rxz_data10g_76,1/19/08 8:51:05 PM,2744251341,full,41,10738509264,15
/dev/rxz_data10g_76,1/26/08 8:54:50 PM,2056990510,full,239,10738509544,15
/dev/rxz_data10g_76,2/1/08 9:15:50 PM,1755520282,full,221,10738509544,15
/dev/rxz_data10g_76,2/15/08 9:06:03 PM,1991610320,full,0,10738509544,15
/dev/rxz_data10g_76,2/22/08 8:49:57 PM,4022257290,full,25,10738509544,15
/dev/rxz_data10g_76,3/7/08 10:18:01 PM,2278641710,full,0,10738509544,15
/dev/rxz_data10g_76,3/14/08 9:48:10 PM,1071285167,full,30,10738509544,15
/dev/rxz_data10g_76,4/4/08 7:41:08 PM,972428650,full,0,10738509560,15
/dev/rxz_data10g_76,4/12/08 8:48:34 PM,1543549240,full,0,10738509560,15
/dev/rxz_data10g_76,4/18/08 8:53:31 PM,1057528672,full,32,10738509560,15
/dev/rxz_data10g_76,4/25/08 9:15:59 PM,4128365350,full,168,10738509560,15
/dev/rxz_data10g_76,5/2/08 9:06:43 PM,3155891066,full,200,10738509560,15
/dev/rxz_data10g_76,5/9/08 9:14:03 PM,824463282,full,198,10738509560,15
/dev/rxz_data10g_76,5/16/08 8:52:31 PM,3643639078,full,173,10738509560,15
/dev/rxz_data10g_76,5/28/08 8:51:48 PM,2034063099,full,209,10738509928,15
/dev/rxz_data10g_76,5/30/08 9:47:08 PM,3594520307,full,71,10738509964,15
/dev/rxz_data10g_76,5/31/08 8:37:28 PM,1229015071,full,195,10738509976,15
/dev/rxz_data10g_76,6/6/08 8:50:10 PM,4115215386,full,0,10738509976,15
/dev/rxz_data10g_76,6/13/08 9:08:32 PM,3964826344,full,238,10738510200,15
/dev/rxz_data10g_76,6/22/08 9:04:29 PM,2791198179,full,619,10738510760,15
/dev/rxz_data10g_76,6/27/08 9:27:12 PM,2741299894,full,614,10738510760,15
/dev/rxz_data10g_76,7/4/08 7:31:31 PM,2725120537,full,316,10738510816,15
/dev/rxz_data10g_76,7/11/08 9:12:50 PM,3883359320,full,451,10738510760,15
/dev/rxz_data10g_76,7/18/08 9:36:33 PM,3766525031,full,455,10738510760,15
/dev/rxz_data10g_76,7/25/08 9:13:17 PM,2760495475,full,573,10738510908,15
/dev/rxz_data10g_76,8/1/08 9:39:26 PM,1569919508,full,465,10738510908,15
/dev/rxz_data10g_76,8/8/08 9:09:49 PM,3097249187,full,491,10738510908,15
/dev/rxz_data10g_76,8/15/08 9:20:50 PM,2242216633,full,423,10738510908,15
/dev/rxz_data10g_76,8/22/08 9:12:01 PM,112114472,full,477,10738510252,15
/dev/rxz_data10g_76,8/29/08 9:13:32 PM,2847405570,full,602,10738514416,16
/dev/rxz_data10g_76,9/5/08 7:50:41 PM,1673600280,full,432,10738514352,16
/dev/rxz_data10g_76,9/12/08 9:26:36 PM,3989466643,full,426,10738514256,16
/dev/rxz_data10g_76,9/19/08 9:36:54 PM,3956517629,full,673,10738514160,16
/dev/rxz_data10g_76,9/26/08 9:30:12 PM,3017597931,full,324,10738514032,16
/dev/rxz_data10g_76,10/10/08 9:37:27 PM,938433182,full,558,10738513968,16
/dev/rxz_data10g_76,10/24/08 9:19:05 PM,2818689873,full,461,10738513652,16
/dev/rxz_data10g_76,10/31/08 8:30:52 PM,1711995524,full,614,10738513588,16
/dev/rxz_data10g_76,11/7/08 9:06:28 PM,4178853212,full,286,10738513636,16
/dev/rxz_data10g_76,11/14/08 9:07:53 PM,3474815025,full,345,10738513588,16
/dev/rxz_data10g_76,11/21/08 9:21:46 PM,975615474,full,579,10738513492,16
/dev/rxz_data10g_77,12/7/07 9:13:42 PM,3663284305,full,137,10738509192,15
/dev/rxz_data10g_77,12/14/07 8:58:52 PM,3043131223,full,165,10738509192,15
/dev/rxz_data10g_77,12/21/07 9:13:17 PM,2171321657,full,127,10738509192,15
/dev/rxz_data10g_77,12/28/07 9:11:54 PM,1031075686,full,76,10738509192,15
/dev/rxz_data10g_77,1/19/08 8:51:15 PM,2727474135,full,34,10738509264,15
/dev/rxz_data10g_77,1/26/08 8:57:01 PM,2023436209,full,240,10738509544,15
/dev/rxz_data10g_77,2/1/08 9:16:00 PM,1738743076,full,207,10738509544,15
/dev/rxz_data10g_77,2/15/08 9:07:08 PM,1974833169,full,0,10738509544,15
/dev/rxz_data10g_77,2/22/08 8:50:17 PM,4005480094,full,0,10738509544,15
/dev/rxz_data10g_77,3/7/08 10:18:02 PM,2261864495,full,9,10738509544,15
/dev/rxz_data10g_77,3/14/08 9:49:10 PM,1054508011,full,111,10738509544,15
/dev/rxz_data10g_77,4/4/08 7:41:33 PM,955651459,full,41,10738509560,15
/dev/rxz_data10g_77,4/12/08 8:48:35 PM,1526772024,full,1,10738509560,15
/dev/rxz_data10g_77,4/18/08 8:53:30 PM,1074305888,full,150,10738509560,15
/dev/rxz_data10g_77,4/25/08 9:16:14 PM,4111588149,full,180,10738509560,15
/dev/rxz_data10g_77,5/2/08 9:07:13 PM,3139113880,full,0,10738509560,15
/dev/rxz_data10g_77,5/9/08 9:14:13 PM,807686076,full,148,10738509560,15
/dev/rxz_data10g_77,5/16/08 8:54:16 PM,3626861967,full,144,10738509560,15
/dev/rxz_data10g_77,5/28/08 8:52:08 PM,2017285903,full,20,10738509928,15
/dev/rxz_data10g_77,5/30/08 9:47:23 PM,3577743106,full,261,10738509964,15
/dev/rxz_data10g_77,5/31/08 8:38:27 PM,1195460699,full,0,10738509976,15
/dev/rxz_data10g_77,6/6/08 8:50:26 PM,4081660969,full,190,10738509976,15
/dev/rxz_data10g_77,6/13/08 9:08:37 PM,3948049134,full,49,10738510200,15
/dev/rxz_data10g_77,6/22/08 9:04:49 PM,2774420983,full,619,10738510760,15
/dev/rxz_data10g_77,6/27/08 9:27:43 PM,2707745493,full,641,10738510760,15
/dev/rxz_data10g_77,7/4/08 7:31:56 PM,2708343346,full,650,10738510816,15
/dev/rxz_data10g_77,7/11/08 9:13:10 PM,3849804908,full,609,10738510760,15
/dev/rxz_data10g_77,7/18/08 9:37:04 PM,3732970629,full,473,10738510760,15
/dev/rxz_data10g_77,7/25/08 9:13:37 PM,2743718279,full,247,10738510908,15
/dev/rxz_data10g_77,8/1/08 9:39:46 PM,1553142312,full,563,10738510908,15
/dev/rxz_data10g_77,8/8/08 9:10:13 PM,3080471996,full,485,10738510908,15
/dev/rxz_data10g_77,8/15/08 9:20:59 PM,2225439426,full,576,10738510908,15
/dev/rxz_data10g_77,8/22/08 9:12:06 PM,95337261,full,577,10738510252,15
/dev/rxz_data10g_77,8/29/08 9:13:36 PM,2830628359,full,362,10738514416,16
/dev/rxz_data10g_77,9/5/08 7:51:16 PM,1656823099,full,403,10738514352,16
/dev/rxz_data10g_77,9/12/08 9:26:41 PM,3972689432,full,437,10738514256,16
/dev/rxz_data10g_77,9/19/08 9:37:24 PM,3939740443,full,482,10738514160,16
/dev/rxz_data10g_77,9/26/08 9:30:52 PM,3000820755,full,606,10738514032,16
/dev/rxz_data10g_77,10/10/08 9:37:56 PM,904878780,full,445,10738513968,16
/dev/rxz_data10g_77,10/24/08 9:19:30 PM,2801912682,full,459,10738513652,16
/dev/rxz_data10g_77,10/31/08 8:31:57 PM,1695218373,full,373,10738513588,16
/dev/rxz_data10g_77,11/7/08 9:07:28 PM,4162076056,full,567,10738513636,16
/dev/rxz_data10g_77,11/14/08 9:08:28 PM,3458037844,full,426,10738513588,16
/dev/rxz_data10g_77,11/21/08 9:21:51 PM,958838263,full,440,10738513492,16
/dev/rxz_data10g_78,12/7/07 9:14:17 PM,3646507124,full,119,10738509192,15
/dev/rxz_data10g_78,12/14/07 8:59:02 PM,3026354017,full,131,10738509192,15
/dev/rxz_data10g_78,12/21/07 9:13:22 PM,2154544446,full,107,10738509192,15
/dev/rxz_data10g_78,12/28/07 9:12:44 PM,1014298520,full,80,10738509192,15
/dev/rxz_data10g_78,1/19/08 8:51:45 PM,2710696949,full,0,10738509264,15
/dev/rxz_data10g_78,1/26/08 8:57:00 PM,2040213424,full,212,10738509544,15
/dev/rxz_data10g_78,2/1/08 9:16:25 PM,1721965885,full,189,10738509544,15
/dev/rxz_data10g_78,2/15/08 9:08:03 PM,1958056008,full,128,10738509544,15
/dev/rxz_data10g_78,2/22/08 8:50:22 PM,3988702883,full,0,10738509544,15
/dev/rxz_data10g_78,3/7/08 10:18:51 PM,2245087328,full,0,10738509544,15
/dev/rxz_data10g_78,3/14/08 9:49:40 PM,1037730825,full,36,10738509544,15
/dev/rxz_data10g_78,4/4/08 7:41:38 PM,938874248,full,55,10738509560,15
/dev/rxz_data10g_78,4/12/08 8:48:44 PM,1509994818,full,185,10738509560,15
/dev/rxz_data10g_78,4/18/08 8:53:35 PM,1040751461,full,196,10738509560,15
/dev/rxz_data10g_78,4/25/08 9:16:24 PM,4094810943,full,153,10738509560,15
/dev/rxz_data10g_78,5/2/08 9:07:18 PM,3122336669,full,151,10738509560,15
/dev/rxz_data10g_78,5/9/08 9:14:28 PM,790908875,full,0,10738509560,15
/dev/rxz_data10g_78,5/16/08 8:54:51 PM,3610084786,full,160,10738509560,15
/dev/rxz_data10g_78,5/28/08 8:52:18 PM,2000508697,full,0,10738509928,15
/dev/rxz_data10g_78,5/30/08 9:48:03 PM,3560965930,full,222,10738509964,15
/dev/rxz_data10g_78,5/31/08 8:38:38 PM,1178683493,full,206,10738509976,15
/dev/rxz_data10g_78,6/6/08 8:50:25 PM,4098438185,full,54,10738509976,15
/dev/rxz_data10g_78,6/13/08 9:08:42 PM,3931271922,full,0,10738510200,15
/dev/rxz_data10g_78,6/22/08 9:04:54 PM,2757643772,full,609,10738510760,15
/dev/rxz_data10g_78,6/27/08 9:27:42 PM,2724522708,full,640,10738510760,15
/dev/rxz_data10g_78,7/4/08 7:32:36 PM,2691566170,full,592,10738510816,15
/dev/rxz_data10g_78,7/11/08 9:13:26 PM,3816250492,full,596,10738510760,15
/dev/rxz_data10g_78,7/18/08 9:37:03 PM,3749747845,full,478,10738510760,15
/dev/rxz_data10g_78,7/25/08 9:13:47 PM,2726941073,full,609,10738510908,15
/dev/rxz_data10g_78,8/1/08 9:40:41 PM,1536365151,full,421,10738510908,15
/dev/rxz_data10g_78,8/8/08 9:11:43 PM,3063694870,full,516,10738510908,15
/dev/rxz_data10g_78,8/15/08 9:21:39 PM,2208662250,full,431,10738510908,15
/dev/rxz_data10g_78,8/22/08 9:12:36 PM,78560075,full,633,10738510252,15
/dev/rxz_data10g_78,8/29/08 9:14:26 PM,2813851193,full,574,10738514416,16
/dev/rxz_data10g_78,9/5/08 7:51:36 PM,1640045903,full,579,10738514352,16
/dev/rxz_data10g_78,9/12/08 9:27:01 PM,3955912236,full,284,10738514256,16
/dev/rxz_data10g_78,9/19/08 9:37:29 PM,3922963232,full,440,10738514160,16
/dev/rxz_data10g_78,9/26/08 9:31:22 PM,2984043569,full,484,10738514032,16
/dev/rxz_data10g_78,10/10/08 9:38:07 PM,888101574,full,657,10738513968,16
/dev/rxz_data10g_78,10/24/08 9:19:40 PM,2785135476,full,639,10738513652,16
/dev/rxz_data10g_78,10/31/08 8:32:28 PM,1661663971,full,469,10738513588,16
/dev/rxz_data10g_78,11/7/08 9:07:58 PM,4145298870,full,239,10738513636,16
/dev/rxz_data10g_78,11/14/08 9:08:33 PM,3441260633,full,630,10738513588,16
/dev/rxz_data10g_78,11/21/08 9:22:21 PM,942061077,full,579,10738513492,16
/dev/rxz_data10g_79,12/7/07 9:15:07 PM,3629729958,full,54,10738509192,15
